Retailer code,Product number,Order method code,Date,Quantity,Unit price,Unit sale price
1226,129150,5,2017/12/12,22,254,254
1226,136130,5,2017/12/12,123,47.3,47.3
1226,154150,5,2017/12/12,38,136.9,136.9
1366,129130,5,2017/10/11,45,229.6,229.6
1366,144180,5,2017/10/11,50,200,200
1366,145170,5,2017/10/11,37,270.2,270.2
1238,135120,5,2018/1/12,6,169,169
1401,144180,5,2017/4/10,34,188,188
1225,127130,5,2017/8/8,169,20.15,20.15
1225,128200,5,2017/8/8,60,70,70
1225,129110,5,2017/8/8,4,229.6,229.6
1225,135120,5,2017/8/8,18,172.8,172.8
1225,135130,5,2017/8/8,22,167.9,167.9
1225,144180,5,2017/8/8,5,200,200
1225,147140,5,2017/8/8,148,37.25,37.25
1359,144180,5,2016/8/8,26,188,188
1698,126110,5,2017/1/9,95,45.63,45.63
1698,126140,5,2017/1/9,96,43.85,43.85
1218,125110,5,2016/5/17,25,73,73
1218,126140,5,2016/5/17,39,43.85,43.85
1218,128210,5,2016/5/17,27,62.65,62.65
1218,129150,5,2016/5/17,6,240,240
1218,144180,5,2016/5/17,9,188,188
1218,145170,5,2016/5/17,6,270.2,270.2
1309,126110,5,2017/5/9,22,45.63,45.63
1309,127110,5,2017/5/9,41,20.15,20.15
1309,129110,5,2017/5/9,4,220,220
1309,129130,5,2017/5/9,5,220,220
1309,129150,5,2017/5/9,3,240,240
1309,144180,5,2017/5/9,4,188,188
1309,148130,5,2017/5/9,23,40.5,40.5
1261,126140,5,2015/12/13,61,43.85,43.85
1261,128150,5,2015/12/13,41,65,65
1261,129130,5,2015/12/13,16,220,220
1261,132120,5,2015/12/13,36,80,80
1261,143110,5,2015/12/13,51,50.3,50.3
1602,129130,5,2015/8/10,39,220,220
1602,145170,5,2015/8/10,30,260,260
1274,130110,5,2015/9/7,5,160.8,160.8
1274,136140,5,2015/9/7,19,44.9,44.9
1274,143110,5,2015/9/7,17,50.3,50.3
1274,144180,5,2015/9/7,5,188,188
1274,147110,5,2015/9/7,25,30.7,30.7
1289,130130,5,2017/4/14,5,179.6,179.6
1289,147110,5,2017/4/14,38,30.7,30.7
1503,128140,5,2017/6/22,55,65,65
1151,128200,5,2017/6/14,17,70,70
1151,129180,5,2017/6/14,5,249,249
1151,144150,5,2017/6/14,6,200,200
1151,148110,5,2017/6/14,28,40.5,40.5
1151,154120,5,2017/6/14,10,120.3,120.3
1289,147120,5,2017/7/10,78,33.15,33.15
1289,148130,5,2017/7/10,69,40.5,40.5
1422,145170,5,2017/11/16,3,270.2,270.2
1642,144180,5,2018/7/9,36,200,200
1642,145170,5,2018/7/9,28,270.2,270.2
1716,124190,5,2017/8/8,237,43.85,43.85
1716,147110,5,2017/8/8,317,33.15,33.15
1716,147170,5,2017/8/8,329,32.85,32.85
1224,123150,5,2017/12/11,53,38.3,38.3
1224,125110,5,2017/12/11,28,73,73
1224,129110,5,2017/12/11,9,229.6,229.6
1224,145130,5,2017/12/11,8,274,274
1224,145170,5,2017/12/11,7,270.2,270.2
1224,147170,5,2017/12/11,60,32.85,32.85
1398,144180,5,2016/2/11,53,188,188
1398,145170,5,2016/2/11,35,270.2,270.2
1311,124190,5,2016/5/12,47,43.85,43.85
1311,129110,5,2016/5/12,10,220,220
1311,129130,5,2016/5/12,11,220,220
1268,124190,5,2017/4/14,92,43.85,43.85
1268,127130,5,2017/4/14,206,20.15,20.15
1268,128150,5,2017/4/14,70,65,65
1268,132120,5,2017/4/14,63,80,80
1268,132170,5,2017/4/14,47,85,85
1268,143110,5,2017/4/14,98,50.3,50.3
1268,147180,5,2017/4/14,133,30.4,30.4
1268,148120,5,2017/4/14,98,40.5,40.5
1268,149130,5,2017/4/14,74,62.65,62.65
1268,152110,5,2017/4/14,14,358,358
1271,130110,5,2016/3/8,30,167.2,167.2
1271,131110,5,2016/3/8,136,38.2,38.2
1271,132110,5,2016/3/8,61,80,80
1271,144120,5,2016/3/8,27,188,188
1271,144150,5,2016/3/8,24,200,200
1271,147180,5,2016/3/8,167,30.4,30.4
1271,148130,5,2016/3/8,125,40.5,40.5
1550,128140,5,2016/9/14,166,65,65
1550,144180,5,2016/9/14,59,188,188
1550,145170,5,2016/9/14,14,270.2,270.2
1247,126110,5,2015/7/15,74,42.25,42.25
1247,128140,5,2015/7/15,47,65,65
1247,131120,5,2015/7/15,74,38.2,38.2
1247,144170,5,2015/7/15,17,180,180
1247,147160,5,2015/7/15,128,30.4,30.4
1247,147180,5,2015/7/15,100,30.4,30.4
1504,144180,5,2017/7/14,34,200,200
1504,145170,5,2017/7/14,24,270.2,270.2
1294,122140,5,2017/8/16,21,67.5,67.5
1294,126140,5,2017/8/16,31,43.85,43.85
1294,127110,5,2017/8/16,68,20.15,20.15
1294,127130,5,2017/8/16,69,20.15,20.15
1294,132110,5,2017/8/16,17,80,80
1294,132150,5,2017/8/16,16,87,87
1294,143120,5,2017/8/16,27,50.3,50.3
1294,147110,5,2017/8/16,40,33.15,33.15
1294,147120,5,2017/8/16,46,33.15,33.15
1294,147130,5,2017/8/16,45,33.15,33.15
1294,148130,5,2017/8/16,34,40.5,40.5
1294,149130,5,2017/8/16,21,62.65,62.65
1294,151110,5,2017/8/16,9,145,145
1294,152110,5,2017/8/16,4,358,358
1763,144180,5,2017/2/7,39,188,188
1237,122140,5,2017/12/15,28,67.5,67.5
1237,125110,5,2017/12/15,25,73,73
1237,127130,5,2017/12/15,87,21.25,21.25
1237,128140,5,2017/12/15,27,67.6,67.6
1237,129110,5,2017/12/15,8,229.6,229.6
1237,129130,5,2017/12/15,8,229.6,229.6
1237,132170,5,2017/12/15,20,89.3,89.3
1237,147170,5,2017/12/15,60,32.85,32.85
1237,148110,5,2017/12/15,43,42.75,42.75
1237,149130,5,2017/12/15,30,62.65,62.65
1237,151110,5,2017/12/15,13,145,145
1241,124140,5,2016/6/7,38,26.8,26.8
1241,126140,5,2016/6/7,22,43.85,43.85
1241,127130,5,2016/6/7,54,20.15,20.15
1241,128210,5,2016/6/7,78,62.65,62.65
1241,129110,5,2016/6/7,17,220,220
1241,131120,5,2016/6/7,36,38.2,38.2
1241,132120,5,2016/6/7,13,80,80
1241,132150,5,2016/6/7,55,87,87
1241,132170,5,2016/6/7,13,85,85
1241,144180,5,2016/6/7,20,188,188
1241,145130,5,2016/6/7,23,260,260
1241,145160,5,2016/6/7,24,249,249
1241,154150,5,2016/6/7,44,130,130
1137,123110,5,2016/9/13,123,38.3,38.3
1137,126110,5,2016/9/13,116,42.25,42.25
1137,128140,5,2016/9/13,69,65,65
1137,128210,5,2016/9/13,77,62.65,62.65
1137,144120,5,2016/9/13,29,188,188
1137,145160,5,2016/9/13,18,249,249
1137,148130,5,2016/9/13,112,40.5,40.5
1656,144180,5,2016/7/13,48,188,188
1656,145170,5,2016/7/13,30,270.2,270.2
1204,125110,5,2017/2/8,8,73,73
1204,127110,5,2017/2/8,32,20.15,20.15
1204,128140,5,2017/2/8,10,65,65
1204,129130,5,2017/2/8,3,220,220
1204,130110,5,2017/2/8,3,167.2,167.2
1204,132110,5,2017/2/8,8,80,80
1204,143110,5,2017/2/8,12,50.3,50.3
1204,145170,5,2017/2/8,2,270.2,270.2
1204,147110,5,2017/2/8,20,30.7,30.7
1204,149130,5,2017/2/8,10,62.65,62.65
1204,149140,5,2017/2/8,10,62.65,62.65
1211,125120,5,2015/10/18,113,70,70
1211,148120,5,2015/10/18,171,40.5,40.5
1750,126110,5,2016/10/21,100,42.25,42.25
1750,126140,5,2016/10/21,107,43.85,43.85
1750,144180,5,2016/10/21,22,188,188
1270,147170,5,2016/6/10,10,30.4,30.4
1195,132110,5,2018/3/14,26,84,84
1195,132170,5,2018/3/14,23,89.3,89.3
1195,149140,5,2018/3/14,31,62.65,62.65
1228,128130,5,2017/12/19,63,67.5,67.5
1228,136130,5,2017/12/19,108,47.3,47.3
1424,124190,5,2015/6/17,52,42.25,42.25
1424,126110,5,2015/6/17,50,42.25,42.25
1424,127130,5,2015/6/17,103,20.15,20.15
1424,127150,5,2015/6/17,115,20.15,20.15
1424,130110,5,2015/6/17,14,160.8,160.8
1424,132120,5,2015/6/17,27,80,80
1424,136140,5,2015/6/17,48,44.9,44.9
1424,143110,5,2015/6/17,50,48.6,48.6
1424,143120,5,2015/6/17,43,48.6,48.6
1424,144140,5,2015/6/17,11,188,188
1424,147130,5,2015/6/17,70,30.7,30.7
1424,154130,5,2015/6/17,18,120.3,120.3
1716,144180,5,2015/1/23,13,188,188
1192,124180,5,2018/7/19,23,30.5,30.5
1192,125150,5,2018/7/19,13,73,73
1192,128200,5,2018/7/19,11,72.8,72.8
1192,129110,5,2018/7/19,3,229.6,229.6
1192,132140,5,2018/7/19,9,84,84
1192,144170,5,2018/7/19,4,189,189
1192,145170,5,2018/7/19,3,270.2,270.2
1192,149140,5,2018/7/19,17,62.65,62.65
1192,149150,5,2018/7/19,11,62.65,62.65
1749,145170,5,2016/8/18,31,270.2,270.2
1206,124110,5,2015/8/11,35,26.8,26.8
1206,124130,5,2015/8/11,41,26.8,26.8
1206,125110,5,2015/8/11,14,70,70
1206,125120,5,2015/8/11,14,70,70
1206,126130,5,2015/8/11,22,43.85,43.85
1206,127130,5,2015/8/11,51,20.15,20.15
1206,132110,5,2015/8/11,13,80,80
1206,136140,5,2015/8/11,22,44.9,44.9
1206,147120,5,2015/8/11,33,30.7,30.7
1204,122140,5,2018/7/10,9,67.5,67.5
1204,125110,5,2018/7/10,10,73,73
1204,125150,5,2018/7/10,8,73,73
1204,129180,5,2018/7/10,2,249,249
1204,131120,5,2018/7/10,16,40.7,40.7
1204,135110,5,2018/7/10,4,167.5,167.5
1204,135130,5,2018/7/10,4,167.9,167.9
1204,144120,5,2018/7/10,3,199.6,199.6
1204,146140,5,2018/7/10,5,118.4,118.4
1209,125120,5,2015/8/13,22,70,70
1209,140110,5,2015/8/13,4,365,365
1209,141110,5,2015/8/13,7,238,238
1209,142110,5,2015/8/13,11,154,154
1209,143120,5,2015/8/13,31,50.3,50.3
1209,144180,5,2015/8/13,8,188,188
1209,145170,5,2015/8/13,6,260,260
1209,147110,5,2015/8/13,54,30.7,30.7
1209,154130,5,2015/8/13,13,120.3,120.3
1223,128200,5,2018/4/18,11,72.8,72.8
1223,131110,5,2018/4/18,21,40.2,40.2
1223,135120,5,2018/4/18,4,169,169
1223,136140,5,2018/4/18,16,47.3,47.3
1223,144150,5,2018/4/18,3,214,214
1223,147140,5,2018/4/18,21,37.25,37.25
1717,144180,5,2016/7/12,41,188,188
1244,135110,5,2015/4/16,31,160,160
1277,122140,5,2018/7/13,12,67.5,67.5
1277,124190,5,2018/7/13,18,43.85,43.85
1277,129150,5,2018/7/13,3,254,254
1277,135120,5,2018/7/13,5,169,169
1277,145170,5,2018/7/13,3,270.2,270.2
1277,149140,5,2018/7/13,18,62.65,62.65
1716,128140,5,2016/11/9,140,65,65
1716,144180,5,2016/11/9,49,188,188
1716,147170,5,2016/11/9,298,30.4,30.4
1232,122140,5,2018/4/10,24,67.5,67.5
1232,129150,5,2018/4/10,6,254,254
1232,134130,5,2018/4/10,26,12.9,12.9
1232,135110,5,2018/4/10,2,167.5,167.5
1232,144180,5,2018/4/10,2,200,200
1232,145130,5,2018/4/10,1,274,274
1232,145170,5,2018/4/10,1,270.2,270.2
1232,147110,5,2018/4/10,40,33.15,33.15
1232,148120,5,2018/4/10,26,42.75,42.75
1232,148130,5,2018/4/10,9,43,43
1289,127110,5,2017/2/16,81,20.15,20.15
1289,129130,5,2017/2/16,7,220,220
1289,129150,5,2017/2/16,7,240,240
1289,129180,5,2017/2/16,6,249,249
1289,130130,5,2017/2/16,9,179.6,179.6
1289,132170,5,2017/2/16,19,85,85
1289,144180,5,2017/2/16,8,188,188
1289,145130,5,2017/2/16,6,260,260
1289,145170,5,2017/2/16,6,270.2,270.2
1289,147160,5,2017/2/16,54,30.4,30.4
1289,148110,5,2017/2/16,39,40.5,40.5
1289,149140,5,2017/2/16,28,62.65,62.65
1289,151110,5,2017/2/16,11,145,145
1626,144180,5,2016/11/11,55,188,188
1735,125110,5,2015/12/9,9,70,70
1749,126140,5,2015/1/21,200,42.25,42.25
1749,144180,5,2015/1/21,45,188,188
1749,145170,5,2015/1/21,29,260,260
1211,126140,2,2015/2/13,200,42.25,42.25
1211,128150,2,2015/2/13,124,65,65
1211,144180,2,2015/2/13,45,188,188
1211,145170,2,2015/2/13,31,260,260
1211,147110,2,2015/2/13,276,30.7,30.7
1516,126140,5,2016/11/10,215,43.85,43.85
1516,145170,5,2016/11/10,35,270.2,270.2
1314,144180,5,2017/6/19,14,200,200
1189,122140,4,2018/5/15,116,67.5,67.5
1189,128130,4,2018/5/15,174,67.5,67.5
1189,128200,4,2018/5/15,166,72.8,72.8
1189,129150,4,2018/5/15,38,254,254
1189,132140,4,2018/5/15,154,84,84
1137,124120,5,2016/3/9,603,26.8,26.8
1137,126110,5,2016/3/9,326,42.25,42.25
1137,129130,5,2016/3/9,62,220,220
1137,129150,5,2016/3/9,71,240,240
1137,132110,5,2016/3/9,179,80,80
1137,135120,5,2016/3/9,113,160,160
1137,144180,5,2016/3/9,80,188,188
1137,145160,5,2016/3/9,65,249,249
1137,145170,5,2016/3/9,50,270.2,270.2
1137,147110,5,2016/3/9,525,30.7,30.7
1423,128140,5,2016/12/13,110,65,65
1423,143110,5,2016/12/13,136,50.3,50.3
1423,144180,5,2016/12/13,37,188,188
1277,128210,5,2016/10/12,10,62.65,62.65
1277,129110,5,2016/10/12,3,220,220
1277,130130,5,2016/10/12,4,179.6,179.6
1277,131110,5,2016/10/12,19,38.2,38.2
1277,132170,5,2016/10/12,8,85,85
1277,136140,5,2016/10/12,16,44.9,44.9
1277,145170,5,2016/10/12,2,270.2,270.2
1259,126140,5,2017/5/10,47,43.85,43.85
1259,129180,5,2017/5/10,8,249,249
1259,135130,5,2017/5/10,16,167.9,167.9
1259,151110,5,2017/5/10,17,145,145
1697,147110,5,2017/12/14,328,33.15,33.15
1475,126110,5,2015/7/15,76,42.25,42.25
1715,128140,5,2018/5/8,205,67.6,67.6
1294,124110,5,2018/7/17,86,26.8,26.8
1294,124190,5,2018/7/17,53,43.85,43.85
1294,147110,5,2018/7/17,66,33.15,33.15
1294,147180,5,2018/7/17,69,32.85,32.85
1213,125120,5,2017/6/13,17,73,73
1213,132120,5,2017/6/13,16,80,80
1213,133110,5,2017/6/13,12,110,110
1213,143120,5,2017/6/13,25,50.3,50.3
1213,144160,5,2017/6/13,10,120.3,120.3
1213,147110,5,2017/6/13,42,30.7,30.7
1213,149140,5,2017/6/13,20,62.65,62.65
1213,154150,5,2017/6/13,11,130,130
1271,126140,5,2017/3/13,41,43.85,43.85
1271,129150,5,2017/3/13,7,240,240
1271,130110,5,2017/3/13,11,167.2,167.2
1271,130130,5,2017/3/13,9,179.6,179.6
1271,131110,5,2017/3/13,44,40.2,40.2
1271,144120,5,2017/3/13,10,188,188
1271,144150,5,2017/3/13,10,200,200
1271,147130,5,2017/3/13,58,30.7,30.7
1271,148120,5,2017/3/13,45,40.5,40.5
1271,154150,5,2017/3/13,13,130,130
1395,126140,5,2015/9/8,311,43.85,43.85
1279,124130,5,2015/1/21,43,26,26
1279,145170,5,2015/1/21,3,260,260
1279,147130,5,2015/1/21,32,30.7,30.7
1279,147160,5,2015/1/21,34,30.4,30.4
1147,122140,5,2018/1/12,63,67.5,67.5
1147,128200,5,2018/1/12,58,72.8,72.8
1147,129130,5,2018/1/12,16,229.6,229.6
1147,132140,5,2018/1/12,52,84,84
1147,135120,5,2018/1/12,23,169,169
1147,147110,5,2018/1/12,137,33.15,33.15
1147,147140,5,2018/1/12,108,37.25,37.25
1147,148130,5,2018/1/12,89,43,43
1200,147110,5,2017/6/20,126,30.7,30.7
1200,147160,5,2017/6/20,133,30.4,30.4
1200,148130,5,2017/6/20,95,40.5,40.5
1204,127130,5,2017/7/13,87,20.15,20.15
1204,128140,5,2017/7/13,30,65,65
1204,128150,5,2017/7/13,28,65,65
1204,145170,5,2017/7/13,6,270.2,270.2
1204,147120,5,2017/7/13,61,33.15,33.15
1204,147130,5,2017/7/13,61,33.15,33.15
1204,148110,5,2017/7/13,45,40.5,40.5
1204,149140,5,2017/7/13,31,62.65,62.65
1749,145170,5,2018/6/13,9,270.2,270.2
1309,123140,5,2018/6/14,189,38.3,38.3
1309,128130,5,2018/6/14,122,67.5,67.5
1309,132110,5,2018/6/14,73,84,84
1309,135130,5,2018/6/14,40,167.9,167.9
1309,136130,5,2018/6/14,214,47.3,47.3
1309,144200,5,2018/6/14,34,200,200
1309,145130,5,2018/6/14,31,274,274
1398,129130,5,2016/3/7,43,220,220
1311,122140,5,2017/9/13,15,67.5,67.5
1311,126140,5,2017/9/13,29,43.85,43.85
1311,128130,5,2017/9/13,18,67.5,67.5
1311,128140,5,2017/9/13,16,67.6,67.6
1311,129130,5,2017/9/13,4,229.6,229.6
1311,132140,5,2017/9/13,14,84,84
1311,132170,5,2017/9/13,13,89.3,89.3
1311,136140,5,2017/9/13,25,47.3,47.3
1311,144180,5,2017/9/13,6,200,200
1311,147170,5,2017/9/13,31,32.85,32.85
1311,151110,5,2017/9/13,8,145,145
1280,125120,5,2018/1/12,54,73,73
1280,127130,5,2018/1/12,172,21.25,21.25
1280,129110,5,2018/1/12,16,229.6,229.6
1259,123140,5,2016/11/9,43,38.3,38.3
1259,128150,5,2016/11/9,30,65,65
1259,130110,5,2016/11/9,10,167.2,167.2
1259,134120,5,2016/11/9,159,12.2,12.2
1311,128130,5,2018/6/13,56,67.5,67.5
1311,128210,5,2018/6/13,60,62.65,62.65
1311,129110,5,2018/6/13,15,229.6,229.6
1311,135130,5,2018/6/13,22,167.9,167.9
1311,144180,5,2018/6/13,17,200,200
1311,145170,5,2018/6/13,14,270.2,270.2
1311,148120,5,2018/6/13,86,42.75,42.75
1311,148130,5,2018/6/13,87,43,43
1311,149150,5,2018/6/13,85,62.65,62.65
1311,152110,5,2018/6/13,11,358,358
1137,124140,5,2016/6/8,67,26.8,26.8
1137,125110,5,2016/6/8,88,73,73
1137,125120,5,2016/6/8,90,73,73
1137,126110,5,2016/6/8,51,42.25,42.25
1137,126140,5,2016/6/8,46,43.85,43.85
1137,127130,5,2016/6/8,108,20.15,20.15
1137,128140,5,2016/6/8,98,65,65
1137,128210,5,2016/6/8,27,62.65,62.65
1137,129110,5,2016/6/8,30,220,220
1137,129130,5,2016/6/8,10,220,220
1137,129180,5,2016/6/8,25,249,249
1137,130110,5,2016/6/8,39,167.2,167.2
1137,135110,5,2016/6/8,52,160,160
1137,136140,5,2016/6/8,141,44.9,44.9
1137,141110,5,2016/6/8,26,238,238
1137,143110,5,2016/6/8,127,50.3,50.3
1137,143130,5,2016/6/8,38,50.3,50.3
1137,144170,5,2016/6/8,35,180,180
1137,144180,5,2016/6/8,50,188,188
1137,145130,5,2016/6/8,25,260,260
1137,145170,5,2016/6/8,26,270.2,270.2
1137,147120,5,2016/6/8,55,30.7,30.7
1137,147130,5,2016/6/8,68,30.7,30.7
1137,147180,5,2016/6/8,62,30.4,30.4
1137,154150,5,2016/6/8,63,130,130
1200,147110,2,2016/7/14,23,30.7,30.7
1537,144180,5,2016/2/18,50,188,188
1537,145170,5,2016/2/18,36,270.2,270.2
1309,144200,5,2018/2/6,26,200,200
1309,147140,5,2018/2/6,150,37.25,37.25
1196,129110,5,2017/9/21,10,229.6,229.6
1196,135120,5,2017/9/21,13,172.8,172.8
1196,147180,5,2017/9/21,74,32.85,32.85
1196,148110,5,2017/9/21,61,42.75,42.75
1196,154130,5,2017/9/21,20,126.5,126.5
1310,147110,5,2018/7/10,306,33.15,33.15
1228,129130,5,2017/7/20,4,229.6,229.6
1228,129150,5,2017/7/20,3,254,254
1228,144180,5,2017/7/20,4,200,200
1228,148130,5,2017/7/20,25,40.5,40.5
1550,128140,5,2017/6/13,44,65,65
1259,124140,5,2016/8/17,26,26.8,26.8
1259,124190,5,2016/8/17,16,43.85,43.85
1259,125110,5,2016/8/17,10,73,73
1259,128140,5,2016/8/17,11,65,65
1259,128210,5,2016/8/17,12,62.65,62.65
1259,144180,5,2016/8/17,4,188,188
1259,145170,5,2016/8/17,2,270.2,270.2
1259,149140,5,2016/8/17,14,62.65,62.65
1653,144180,5,2017/4/11,28,188,188
1653,145170,5,2017/4/11,19,270.2,270.2
1760,128140,5,2017/5/18,45,65,65
1760,144180,5,2017/5/18,16,188,188
1259,143110,5,2016/8/11,84,50.3,50.3
1259,144110,5,2016/8/11,37,188,188
1259,145160,5,2016/8/11,22,249,249
1259,154150,5,2016/8/11,36,130,130
1237,127130,5,2017/3/16,18,20.15,20.15
1559,144180,5,2017/4/13,39,188,188
1559,147180,5,2017/4/13,256,30.4,30.4
1229,124180,5,2018/3/9,102,30.5,30.5
1229,125150,5,2018/3/9,38,73,73
1229,127130,5,2018/3/9,147,21.25,21.25
1229,132110,5,2018/3/9,34,84,84
1229,148110,5,2018/3/9,67,42.75,42.75
1229,148120,5,2018/3/9,66,42.75,42.75
1229,148130,5,2018/3/9,66,43,43
1229,149140,5,2018/3/9,47,62.65,62.65
1204,128150,2,2015/9/15,125,65,65
1204,147120,2,2015/9/15,265,30.7,30.7
1204,147130,2,2015/9/15,255,30.7,30.7
1204,147160,2,2015/9/15,293,30.4,30.4
1204,154150,2,2015/9/15,59,130,130
1245,125110,2,2015/12/9,28,70,70
1245,144180,2,2015/12/9,11,188,188
1245,148120,2,2015/12/9,51,40.5,40.5
1309,128130,5,2018/1/11,8,67.5,67.5
1309,128200,5,2018/1/11,8,72.8,72.8
1309,129150,5,2018/1/11,2,254,254
1309,144180,5,2018/1/11,3,200,200
1309,148130,5,2018/1/11,13,43,43
1608,149140,5,2018/1/12,23,62.65,62.65
1259,124190,5,2017/10/12,15,43.85,43.85
1259,134120,5,2017/10/12,51,12.9,12.9
1259,136140,5,2017/10/12,13,47.3,47.3
1259,147130,5,2017/10/12,20,33.15,33.15
1259,147180,5,2017/10/12,21,32.85,32.85
1311,125110,5,2015/10/15,11,70,70
1311,148130,5,2015/10/15,22,40.5,40.5
1529,126110,5,2015/1/16,51,42.25,42.25
1460,144180,5,2016/11/11,7,188,188
1460,147180,5,2016/11/11,44,30.4,30.4
1257,128150,5,2017/11/15,23,67.6,67.6
1257,132110,5,2017/11/15,16,84,84
1257,134130,5,2017/11/15,104,12.9,12.9
1257,148120,5,2017/11/15,33,42.75,42.75
1151,129130,5,2017/8/15,3,229.6,229.6
1151,135120,5,2017/8/15,3,172.8,172.8
1151,144170,5,2017/8/15,4,189,189
1151,145170,5,2017/8/15,3,270.2,270.2
1151,149140,5,2017/8/15,12,62.65,62.65
1521,144180,5,2017/10/17,46,200,200
1521,145170,5,2017/10/17,35,270.2,270.2
1621,126110,5,2015/9/14,268,42.25,42.25
1621,126140,5,2015/9/14,257,43.85,43.85
1621,128140,5,2015/9/14,168,65,65
1621,143110,5,2015/9/14,249,50.3,50.3
1621,145160,5,2015/9/14,47,240,240
1621,147180,5,2015/9/14,369,30.4,30.4
1271,124190,5,2017/1/17,76,43.85,43.85
1271,126110,5,2017/1/17,32,45.63,45.63
1271,126140,5,2017/1/17,108,43.85,43.85
1271,127130,5,2017/1/17,155,20.15,20.15
1271,128150,5,2017/1/17,72,65,65
1271,132120,5,2017/1/17,39,80,80
1271,132170,5,2017/1/17,54,85,85
1271,144180,5,2017/1/17,18,188,188
1271,145170,5,2017/1/17,4,270.2,270.2
1271,147120,5,2017/1/17,44,30.7,30.7
1271,147130,5,2017/1/17,101,30.7,30.7
1271,147160,5,2017/1/17,38,30.4,30.4
1271,151110,5,2017/1/17,31,145,145
1271,152110,5,2017/1/17,3,358,358
1204,129130,5,2017/8/17,7,229.6,229.6
1204,144180,5,2017/8/17,7,200,200
1204,145170,5,2017/8/17,5,270.2,270.2
1204,147130,5,2017/8/17,46,33.15,33.15
1750,144180,5,2017/5/9,36,188,188
1750,145170,5,2017/5/9,27,270.2,270.2
1277,126140,5,2018/5/8,63,43.85,43.85
1277,129110,5,2018/5/8,12,229.6,229.6
1277,132110,5,2018/5/8,33,84,84
1277,132150,5,2018/5/8,31,91.75,91.75
1277,146110,5,2018/5/8,27,109.5,109.5
1277,152110,5,2018/5/8,8,358,358
1716,129130,5,2017/9/14,16,229.6,229.6
1716,144180,5,2017/9/14,19,200,200
1716,147170,5,2017/9/14,110,32.85,32.85
1294,122140,5,2017/12/13,11,67.5,67.5
1294,124110,5,2017/12/13,30,26.8,26.8
1294,128200,5,2017/12/13,12,72.8,72.8
1294,129130,5,2017/12/13,3,229.6,229.6
1294,132150,5,2017/12/13,9,91.75,91.75
1294,144180,5,2017/12/13,4,200,200
1294,148120,5,2017/12/13,23,42.75,42.75
1294,149130,5,2017/12/13,13,62.65,62.65
1294,151110,5,2017/12/13,6,145,145
1642,144180,5,2017/12/12,35,200,200
1642,145170,5,2017/12/12,4,270.2,270.2
1271,124190,5,2017/3/14,38,43.85,43.85
1271,127130,5,2017/3/14,92,20.15,20.15
1271,128140,5,2017/3/14,26,65,65
1271,128150,5,2017/3/14,30,65,65
1271,143110,5,2017/3/14,44,50.3,50.3
1271,147110,5,2017/3/14,56,30.7,30.7
1271,149120,5,2017/3/14,31,62.65,62.65
1271,152110,5,2017/3/14,5,358,358
1245,125110,5,2016/5/13,67,73,73
1245,144180,5,2016/5/13,24,188,188
1245,145170,5,2016/5/13,17,270.2,270.2
1245,147110,5,2016/5/13,162,30.7,30.7
1245,147120,5,2016/5/13,156,30.7,30.7
1245,149140,5,2016/5/13,79,62.65,62.65
1223,128140,5,2017/4/13,38,65,65
1223,128150,5,2017/4/13,40,65,65
1223,132110,5,2017/4/13,33,80,80
1223,132120,5,2017/4/13,36,80,80
1223,143110,5,2017/4/13,64,50.3,50.3
1223,147110,5,2017/4/13,81,30.7,30.7
1223,147180,5,2017/4/13,87,30.4,30.4
1223,149120,5,2017/4/13,41,62.65,62.65
1223,149130,5,2017/4/13,45,62.65,62.65
1228,128140,5,2018/7/19,41,67.6,67.6
1228,132140,5,2018/7/19,45,84,84
1228,149130,5,2018/7/19,65,62.65,62.65
1137,132120,5,2015/11/16,5,80,80
1137,145160,5,2015/11/16,1,240,240
1608,127110,5,2017/3/14,449,20.15,20.15
1608,144180,5,2017/3/14,51,188,188
1608,149140,5,2017/3/14,159,62.65,62.65
1245,129110,5,2017/2/13,2,220,220
1245,144180,5,2017/2/13,2,188,188
1765,144180,5,2016/4/18,43,188,188
1765,147110,5,2016/4/18,257,30.7,30.7
1765,147170,5,2016/4/18,257,30.4,30.4
1241,129180,5,2017/1/16,3,249,249
1241,131120,5,2017/1/16,19,40.7,40.7
1241,136140,5,2017/1/16,17,44.9,44.9
1241,143110,5,2017/1/16,17,50.3,50.3
1241,145130,5,2017/1/16,3,260,260
1698,126140,5,2018/1/15,360,43.85,43.85
1756,144180,5,2015/3/11,79,188,188
1756,145170,5,2015/3/11,53,260,260
1311,124190,5,2015/12/9,57,43.85,43.85
1311,125110,5,2015/12/9,40,70,70
1311,127130,5,2015/12/9,133,20.15,20.15
1311,132120,5,2015/12/9,33,80,80
1311,136140,5,2015/12/9,59,44.9,44.9
1311,143110,5,2015/12/9,52,50.3,50.3
1311,145170,5,2015/12/9,10,260,260
1311,147120,5,2015/12/9,82,30.7,30.7
1311,147170,5,2015/12/9,95,30.4,30.4
1255,126110,5,2016/12/22,50,42.25,42.25
1255,126140,5,2016/12/22,47,43.85,43.85
1255,130110,5,2016/12/22,11,167.2,167.2
1255,147160,5,2016/12/22,67,30.4,30.4
1189,125110,4,2015/10/12,86,70,70
1189,126140,4,2015/10/12,121,43.85,43.85
1189,130110,4,2015/10/12,35,160.8,160.8
1189,136140,4,2015/10/12,123,44.9,44.9
