Retailer code,Product number,Order method code,Date,Quantity,Unit price,Unit sale price
1192,23110,4,2016/6/13,162,104.48,98.21
1192,32110,4,2016/6/13,260,27.37,26.55
1192,36110,4,2016/6/13,271,34.9,33.85
1192,37110,4,2016/6/13,27,52.15,52.15
1192,40110,4,2016/6/13,404,27.81,27.25
1192,88110,4,2016/6/13,246,7,6.86
1192,101110,4,2016/6/13,52,461,433.34
1192,106110,4,2016/6/13,52,696,654.24
1192,108110,4,2016/6/13,24,910.82,856.17
1192,114110,4,2016/6/13,50,219.3,206.14
1189,67110,4,2016/6/13,12,294.38,288.49
1189,75110,4,2016/6/13,141,119.69,112.51
1194,63130,5,2016/6/7,66,48.88,47.41
1194,63140,5,2016/6/7,65,48.88,47.41
1194,68110,5,2016/6/7,33,61.84,58.75
1194,68120,5,2016/6/7,18,61.84,60.6
1194,68190,5,2016/6/7,18,61.84,61.84
1194,68200,5,2016/6/7,30,61.84,59.37
1194,68220,5,2016/6/7,31,61.84,59.37
1194,68230,5,2016/6/7,43,61.84,59.98
1194,68240,5,2016/6/7,25,61.84,60.6
1194,68250,5,2016/6/7,46,61.84,59.98
1194,69110,5,2016/6/7,23,110,103.4
1194,69120,5,2016/6/7,11,110,110
1194,70240,5,2016/6/7,43,122.7,115.34
1194,71110,5,2016/6/7,17,95.62,95.62
1194,72110,5,2016/6/7,6,148.3,148.3
1194,83110,5,2016/6/7,85,96.44,90.65
1192,102110,4,2016/7/21,44,928.53,872.82
1192,103110,4,2016/7/21,32,532.75,500.79
1192,104110,4,2016/7/21,30,889.02,835.68
1192,105110,4,2016/7/21,49,1271.08,1194.82
1192,106110,4,2016/7/21,54,696,654.24
1192,112110,4,2016/7/21,528,10.64,10.32
1194,63130,5,2016/7/12,58,48.88,47.41
1194,63140,5,2016/7/12,70,48.88,47.41
1194,68110,5,2016/7/12,16,61.84,60.6
1194,68200,5,2016/7/12,29,61.84,60.6
1194,68220,5,2016/7/12,29,61.84,59.37
1194,68240,5,2016/7/12,25,61.84,60.6
1194,68250,5,2016/7/12,45,61.84,58.13
1194,69110,5,2016/7/12,37,110,103.4
1194,69120,5,2016/7/12,12,110,110
1194,71110,5,2016/7/12,16,95.62,93.71
1194,72110,5,2016/7/12,4,148.3,148.3
1192,15110,4,2016/7/12,29,831.88,831.88
1192,23110,4,2016/7/12,29,104.48,0
1192,37110,4,2016/7/12,29,52.15,52.15
1189,50110,4,2016/7/18,2163,4,3.8
1189,51110,4,2016/7/18,178,70,65.8
1326,38110,5,2016/7/12,183,31.55,30.92
1326,77110,5,2016/7/12,61,92.29,87.68
1192,9110,4,2016/7/18,1043,13.22,12.43
1192,15110,4,2016/7/18,22,831.88,781.97
1192,16110,4,2016/7/18,1202,2.06,1.96
1192,22110,4,2016/7/18,229,17.65,17.3
1192,31110,4,2016/7/18,399,16.29,15.8
1192,32110,4,2016/7/18,275,27.37,26.55
1192,35110,4,2016/7/18,162,26.54,26.01
1192,41110,4,2016/7/18,175,35.09,34.04
1192,88110,4,2016/7/18,259,7,7
1192,97110,4,2016/7/18,87,35,33.95
1192,108110,4,2016/7/18,24,910.82,856.17
1192,9110,5,2016/7/14,991,13.22,12.43
1192,15110,5,2016/7/14,11,831.88,781.97
1192,16110,5,2016/7/14,1265,2.06,1.96
1192,17110,5,2016/7/14,347,90.09,84.68
1192,18110,5,2016/7/14,253,146.83,138.02
1192,22110,5,2016/7/14,208,17.65,17.3
1192,23110,5,2016/7/14,352,104.48,98.21
1192,26110,5,2016/7/14,199,370.86,333.77
1192,29110,5,2016/7/14,305,73.5,69.09
1192,31110,5,2016/7/14,420,16.29,15.8
1192,32110,5,2016/7/14,287,27.37,26.55
1192,35110,5,2016/7/14,171,26.54,26.01
1192,37110,5,2016/7/14,25,52.15,52.15
1192,41110,5,2016/7/14,183,35.09,34.04
1192,63110,5,2016/7/14,70,48.88,47.9
1192,64110,5,2016/7/14,57,41.61,40.78
1192,66110,5,2016/7/14,34,98.01,96.05
1192,68120,5,2016/7/14,8,61.84,61.84
1192,68230,5,2016/7/14,32,61.84,60.6
1192,82110,5,2016/7/14,429,32.72,32.07
1192,88110,5,2016/7/14,239,7,7
1192,89110,5,2016/7/14,494,7,7
1192,97110,5,2016/7/14,85,35,33.95
1192,108110,5,2016/7/14,21,910.82,856.17
1193,106110,5,2016/7/18,60,696,654.24
1193,109110,5,2016/7/18,425,76.86,72.25
1197,13110,5,2016/7/18,168,582.42,547.47
1194,63130,5,2016/7/18,57,48.88,47.41
1194,63140,5,2016/7/18,70,48.88,47.41
1194,68110,5,2016/7/18,17,61.84,60.6
1194,68220,5,2016/7/18,30,61.84,59.37
1194,68230,5,2016/7/18,13,61.84,61.84
1194,68250,5,2016/7/18,49,61.84,58.13
1194,71110,5,2016/7/18,16,95.62,93.71
1194,72110,5,2016/7/18,6,148.3,148.3
1195,19110,5,2016/7/14,198,265.14,249.23
1195,67110,5,2016/7/14,12,294.38,279.66
1195,90110,5,2016/7/14,1980,7,6.58
1195,67110,5,2016/8/12,13,294.38,288.49
1195,90110,5,2016/8/12,1904,7,6.72
1194,63130,5,2016/8/16,56,48.88,47.41
1194,63140,5,2016/8/16,69,48.88,47.41
1194,68110,5,2016/8/16,36,61.84,58.13
1194,68120,5,2016/8/16,8,61.84,61.84
1194,68230,5,2016/8/16,20,61.84,60.6
1194,69110,5,2016/8/16,43,110,103.4
1194,69120,5,2016/8/16,12,110,110
1194,72110,5,2016/8/16,8,148.3,145.33
1326,38110,5,2016/8/9,192,31.55,30.92
1326,77110,5,2016/8/9,73,92.29,86.75
1326,87110,5,2016/8/9,543,6.01,5.89
1326,102110,5,2016/8/9,52,928.53,872.82
1197,11110,5,2016/8/15,304,370.13,347.92
1192,103110,4,2016/8/9,42,532.75,500.79
1192,107110,4,2016/8/9,30,1359.72,1278.14
1192,108110,4,2016/8/9,28,910.82,856.17
1192,114110,4,2016/8/9,65,219.3,206.14
1192,5110,5,2016/8/11,476,54.93,53.28
1192,21110,5,2016/8/11,703,40.65,24.39
1192,22110,5,2016/8/11,254,17.65,17.3
1192,23110,5,2016/8/11,267,104.48,98.21
1192,25110,5,2016/8/11,171,285.89,268.74
1192,28110,5,2016/8/11,540,33.59,32.58
1192,29110,5,2016/8/11,378,73.5,69.09
1192,31110,5,2016/8/11,490,16.29,15.8
1192,35110,5,2016/8/11,163,26.54,26.01
1192,37110,5,2016/8/11,28,52.15,52.15
1192,39110,5,2016/8/11,70,67.73,64.34
1192,40110,5,2016/8/11,548,27.81,26.98
1192,63110,5,2016/8/11,80,48.88,47.9
1192,64110,5,2016/8/11,54,41.61,40.78
1192,68120,5,2016/8/11,21,61.84,60.6
1192,69110,5,2016/8/11,21,110,106.7
1192,79110,5,2016/8/11,77,134.11,126.06
1192,88110,5,2016/8/11,302,7,6.86
1192,89110,5,2016/8/11,602,7,6.86
1192,93110,5,2016/8/11,1006,5,4.85
1192,95110,5,2016/8/11,1033,6,5.82
1192,97110,5,2016/8/11,94,35,33.95
1192,101110,5,2016/8/11,65,461,433.34
1192,106110,5,2016/8/11,65,696,654.24
1192,109110,5,2016/8/11,486,76.86,72.25
1192,112110,5,2016/8/11,553,10.64,10.21
1192,113110,5,2016/8/11,583,12.81,12.3
1192,115110,5,2016/8/11,304,10.71,10.39
1194,63130,5,2016/8/9,65,48.88,47.41
1194,63140,5,2016/8/9,80,48.88,47.41
1194,68110,5,2016/8/9,41,61.84,58.13
1194,68120,5,2016/8/9,9,61.84,61.84
1194,68230,5,2016/8/9,19,61.84,60.6
1194,68250,5,2016/8/9,24,61.84,61.84
1194,69110,5,2016/8/9,21,110,103.4
1194,72110,5,2016/8/9,8,148.3,145.33
1189,53110,4,2016/8/16,134,39.99,38.79
1189,54110,4,2016/8/16,179,52.99,51.4
1189,55110,4,2016/8/16,908,8,7.84
1192,21110,4,2016/8/16,237,40.65,39.43
1192,22110,4,2016/8/16,241,17.65,17.3
1192,23110,4,2016/8/16,249,104.48,98.21
1192,31110,4,2016/8/16,404,16.29,15.8
1192,35110,4,2016/8/16,134,26.54,26.01
1192,68120,4,2016/8/16,10,61.84,60.6
1192,68230,4,2016/8/16,18,61.84,61.84
1192,88110,4,2016/8/16,283,7,6.86
1192,97110,4,2016/8/16,85,35,33.95
1192,101110,4,2016/8/16,61,461,433.34
1192,106110,4,2016/8/16,61,696,654.24
1192,109110,4,2016/8/16,430,76.86,72.25
1192,112110,4,2016/8/16,512,10.64,10.21
1192,113110,4,2016/8/16,540,12.81,12.3
1192,115110,4,2016/8/16,313,10.71,10.39
1193,106110,5,2016/9/20,61,696,654.24
1193,107110,5,2016/9/20,33,1359.72,1278.14
1193,109110,5,2016/9/20,483,76.86,72.25
1192,101110,5,2016/9/19,65,461,433.34
1192,104110,5,2016/9/19,38,889.02,835.68
1192,106110,5,2016/9/19,54,696,654.24
1192,107110,5,2016/9/19,30,1359.72,1278.14
1192,109110,5,2016/9/19,479,76.86,72.25
1192,113110,5,2016/9/19,564,12.81,12.43
1194,63130,5,2016/9/13,70,48.88,47.41
1194,63140,5,2016/9/13,86,48.88,47.41
1194,68110,5,2016/9/13,18,61.84,61.84
1194,68120,5,2016/9/13,14,61.84,61.84
1194,68200,5,2016/9/13,31,61.84,59.37
1194,68220,5,2016/9/13,29,61.84,60.6
1194,68240,5,2016/9/13,24,61.84,59.98
1194,68250,5,2016/9/13,73,61.84,58.13
1194,69110,5,2016/9/13,42,110,103.4
1194,69120,5,2016/9/13,26,110,103.4
1194,70240,5,2016/9/13,44,122.7,115.34
1194,71110,5,2016/9/13,17,95.62,93.71
1194,72110,5,2016/9/13,11,148.3,143.85
1326,38110,5,2016/9/13,187,31.55,30.92
1326,77110,5,2016/9/13,14,92.29,92.29
1326,87110,5,2016/9/13,632,6.01,5.89
1326,102110,5,2016/9/13,50,928.53,872.82
1313,35110,5,2016/9/20,183,26.54,26.01
1313,88110,5,2016/9/20,348,7,7
1192,18110,5,2016/9/13,147,146.83,146.83
1192,64110,5,2016/9/13,61,41.61,40.78
1192,66110,5,2016/9/13,36,98.01,96.05
1192,79110,5,2016/9/13,73,134.11,126.06
1192,93110,5,2016/9/13,906,5,4.9
1189,50110,4,2016/9/20,1617,4,3.84
1189,51110,4,2016/9/20,210,70,65.8
1194,63130,5,2016/9/20,70,48.88,47.41
1194,63140,5,2016/9/20,86,48.88,47.41
1194,68200,5,2016/9/20,29,61.84,59.37
1194,68230,5,2016/9/20,41,61.84,59.98
1194,68240,5,2016/9/20,24,61.84,59.98
1194,69110,5,2016/9/20,45,110,103.4
1194,69120,5,2016/9/20,14,110,103.4
1194,70240,5,2016/9/20,48,122.7,115.34
1194,71110,5,2016/9/20,18,95.62,93.71
1194,72110,5,2016/9/20,11,148.3,143.85
1192,3110,5,2016/9/22,491,23.8,23.09
1192,15110,5,2016/9/22,28,831.88,781.97
1192,17110,5,2016/9/22,404,90.09,84.68
1192,21110,5,2016/9/22,702,40.65,24.39
1192,22110,5,2016/9/22,226,17.65,17.3
1192,23110,5,2016/9/22,250,104.48,98.21
1192,26110,5,2016/9/22,179,370.86,348.61
1192,28110,5,2016/9/22,550,33.59,32.25
1192,29110,5,2016/9/22,362,73.5,69.09
1192,31110,5,2016/9/22,452,16.29,15.96
1192,32110,5,2016/9/22,369,27.37,26.82
1192,37110,5,2016/9/22,29,52.15,51.11
1192,40110,5,2016/9/22,598,27.81,26.7
1192,41110,5,2016/9/22,133,35.09,34.04
1192,68120,5,2016/9/22,26,61.84,60.6
1192,68230,5,2016/9/22,21,61.84,61.84
1192,82110,5,2016/9/22,485,32.72,31.74
1192,94110,5,2016/9/22,1946,5,4.7
1192,95110,5,2016/9/22,857,6,5.76
1192,97110,5,2016/9/22,94,35,34.3
1192,103110,5,2016/9/22,36,532.75,500.79
1192,110110,5,2016/9/22,184,88.75,83.43
1192,111110,5,2016/9/22,159,180.63,169.79
1192,112110,5,2016/9/22,604,10.64,10.32
1192,114110,5,2016/9/22,63,219.3,206.14
1195,42110,3,2016/9/13,93,160,150.4
1195,43110,3,2016/9/13,45,190,178.6
1195,44110,3,2016/9/13,79,346.66,325.86
1195,45110,3,2016/9/13,37,574.98,540.48
1195,46110,3,2016/9/13,277,74,69.56
1195,47110,3,2016/9/13,190,65,61.1
1195,48110,3,2016/9/13,257,110,103.4
1195,49110,3,2016/9/13,78,33,33
1195,50110,3,2016/9/13,1506,4,3.84
1195,51110,3,2016/9/13,193,70,65.8
1195,52110,3,2016/9/13,308,38,36.86
1195,53110,3,2016/9/13,135,39.99,38.79
1195,54110,3,2016/9/13,215,52.99,51.4
1195,55110,3,2016/9/13,963,8,7.84
1195,56110,3,2016/9/13,141,18,17.64
1195,57110,3,2016/9/13,207,80,75.2
1195,58110,3,2016/9/13,150,79.98,75.18
1195,59110,3,2016/9/13,102,59.99,58.19
1195,60110,3,2016/9/13,319,20,19.6
1195,61110,3,2016/9/13,553,40,38.4
1195,62110,3,2016/9/13,326,80,75.2
1195,67110,3,2016/9/13,14,294.38,288.49
1195,90110,3,2016/9/13,2000,7,6.58
1192,3110,5,2016/9/20,506,23.8,23.09
1192,17110,5,2016/9/20,430,90.09,84.68
1192,18110,5,2016/9/20,350,146.83,138.02
1192,26110,5,2016/9/20,182,370.86,348.61
1192,28110,5,2016/9/20,552,33.59,32.25
1192,29110,5,2016/9/20,363,73.5,69.09
1192,37110,5,2016/9/20,29,52.15,51.11
1192,40110,5,2016/9/20,568,27.81,26.7
1192,41110,5,2016/9/20,125,35.09,34.04
1192,68120,5,2016/9/20,13,61.84,60.6
1192,82110,5,2016/9/20,508,32.72,31.74
1192,94110,5,2016/9/20,1932,5,4.7
1192,95110,5,2016/9/20,851,6,5.76
1195,90110,5,2016/9/14,2139,7,6.58
1195,42110,5,2016/10/13,96,160,150.4
1195,43110,5,2016/10/13,51,190,178.6
1195,44110,5,2016/10/13,88,346.66,325.86
1195,45110,5,2016/10/13,37,574.98,540.48
1195,53110,5,2016/10/13,176,39.99,38.79
1195,54110,5,2016/10/13,254,52.99,51.4
1195,55110,5,2016/10/13,1007,8,7.52
1195,56110,5,2016/10/13,166,18,17.46
1195,42110,3,2016/10/11,98,160,150.4
1195,54110,3,2016/10/11,183,52.99,52.99
1195,55110,3,2016/10/11,183,8,0
1195,56110,3,2016/10/11,156,18,17.46
1195,67110,3,2016/10/11,12,294.38,288.49
1192,9110,5,2016/10/19,1255,13.22,12.43
1192,15110,5,2016/10/19,33,831.88,781.97
1192,18110,5,2016/10/19,339,146.83,138.02
1192,22110,5,2016/10/19,233,17.65,17.3
1192,25110,5,2016/10/19,208,285.89,268.74
1192,28110,5,2016/10/19,567,33.59,32.25
1192,29110,5,2016/10/19,410,73.5,69.09
1192,35110,5,2016/10/19,185,26.54,26.01
1192,36110,5,2016/10/19,375,34.9,33.5
1192,37110,5,2016/10/19,33,52.15,51.11
1192,40110,5,2016/10/19,548,27.81,26.7
1192,64110,5,2016/10/19,68,41.61,40.78
1192,68120,5,2016/10/19,13,61.84,61.84
1192,68250,5,2016/10/19,29,61.84,60.6
1192,69110,5,2016/10/19,20,110,107.8
1192,93110,5,2016/10/19,1148,5,4.85
1192,94110,5,2016/10/19,1870,5,4.8
1192,97110,5,2016/10/19,207,35,22.75
1192,99110,5,2016/10/19,99,5.23,5.23
1192,101110,5,2016/10/19,61,461,433.34
1192,106110,5,2016/10/19,58,696,654.24
1192,109110,5,2016/10/19,1258,76.86,42.27
1192,110110,5,2016/10/19,169,88.75,83.43
1194,63130,5,2016/10/18,77,48.88,47.41
1194,63140,5,2016/10/18,90,48.88,47.41
1194,68120,5,2016/10/18,14,61.84,60.6
1194,68200,5,2016/10/18,36,61.84,60.6
1194,68230,5,2016/10/18,21,61.84,59.98
1194,69110,5,2016/10/18,42,110,103.4
1194,69120,5,2016/10/18,15,110,107.8
1194,72110,5,2016/10/18,12,148.3,143.85
1326,87110,5,2016/10/11,654,6.01,5.89
1197,11110,5,2016/10/18,306,370.13,347.92
1197,13110,5,2016/10/18,192,582.42,547.47
1197,92110,5,2016/10/18,724,5,4.9
1197,96110,5,2016/10/18,107,23,22.54
1189,50110,4,2016/10/18,1990,4,3.84
1189,51110,4,2016/10/18,209,70,65.8
1189,75110,4,2016/10/18,169,119.69,112.51
1313,88110,5,2016/10/18,313,7,7
1194,63130,5,2016/10/11,78,48.88,47.41
1194,63140,5,2016/10/11,93,48.88,47.41
1194,68120,5,2016/10/11,14,61.84,60.6
1194,68230,5,2016/10/11,20,61.84,59.98
1194,68250,5,2016/10/11,28,61.84,60.6
1194,71110,5,2016/10/11,17,95.62,95.62
1194,72110,5,2016/10/11,11,148.3,143.85
1192,102110,5,2016/10/18,59,928.53,872.82
1192,103110,5,2016/10/18,44,532.75,500.79
1192,105110,5,2016/10/18,54,1271.08,1194.82
1192,108110,5,2016/10/18,43,910.82,856.17
1192,111110,5,2016/10/18,173,180.63,169.79
1192,114110,5,2016/10/18,59,219.3,206.14
1192,9110,5,2016/10/18,1291,13.22,12.43
1192,15110,5,2016/10/18,32,831.88,781.97
1192,22110,5,2016/10/18,250,17.65,17.3
1192,25110,5,2016/10/18,218,285.89,268.74
1192,28110,5,2016/10/18,561,33.59,32.25
1192,35110,5,2016/10/18,174,26.54,26.01
1192,36110,5,2016/10/18,360,34.9,33.5
1192,37110,5,2016/10/18,32,52.15,51.11
1192,40110,5,2016/10/18,514,27.81,26.7
1192,97110,5,2016/10/18,98,35,34.3
1192,99110,5,2016/10/18,96,5.23,5.23
1192,101110,5,2016/10/18,66,461,433.34
1192,106110,5,2016/10/18,62,696,654.24
1192,109110,5,2016/10/18,535,76.86,72.25
1192,110110,5,2016/10/18,165,88.75,83.43
1192,3110,3,2016/11/18,534,23.8,23.09
1192,5110,3,2016/11/18,549,54.93,52.73
1192,12110,3,2016/11/18,120,650.89,611.84
1192,15110,3,2016/11/18,35,831.88,781.97
1192,16110,3,2016/11/18,1920,2.06,1.94
1192,18110,3,2016/11/18,329,146.83,138.02
1192,21110,3,2016/11/18,299,40.65,39.02
1192,22110,3,2016/11/18,255,17.65,17.12
1192,25110,3,2016/11/18,70,285.89,268.74
1192,29110,3,2016/11/18,388,73.5,69.09
1192,32110,3,2016/11/18,450,27.37,26.82
1192,40110,3,2016/11/18,710,27.81,26.98
1192,64110,3,2016/11/18,68,41.61,40.78
1192,68120,3,2016/11/18,15,61.84,60.6
1192,68230,3,2016/11/18,26,61.84,58.13
1192,69110,3,2016/11/18,20,110,107.8
1192,79110,3,2016/11/18,94,134.11,126.06
1192,82110,3,2016/11/18,520,32.72,31.74
1192,89110,3,2016/11/18,648,7,6.86
1192,93110,3,2016/11/18,1129,5,4.85
1192,97110,3,2016/11/18,179,35,22.75
1192,99110,3,2016/11/18,100,5.23,5.23
1192,103110,3,2016/11/18,46,532.75,500.79
1192,108110,3,2016/11/18,22,910.82,856.17
1192,112110,3,2016/11/18,665,10.64,10.21
1192,113110,3,2016/11/18,746,12.81,12.17
1192,105110,5,2016/11/10,66,1271.08,1194.82
1192,106110,5,2016/11/10,68,696,654.24
1192,109110,5,2016/11/10,1814,76.86,42.27
1192,110110,5,2016/11/10,204,88.75,83.43
1192,114110,5,2016/11/10,73,219.3,206.14
1192,115110,5,2016/11/10,330,10.71,10.5
1192,12110,5,2016/11/16,117,650.89,611.84
1192,15110,5,2016/11/16,35,831.88,781.97
1192,16110,5,2016/11/16,1832,2.06,1.94
1192,21110,5,2016/11/16,337,40.65,39.02
1192,22110,5,2016/11/16,281,17.65,17.12
1192,68120,5,2016/11/16,16,61.84,60.6
1192,68230,5,2016/11/16,49,61.84,58.13
1192,97110,5,2016/11/16,103,35,33.95
1192,99110,5,2016/11/16,101,5.23,5.23
1192,103110,5,2016/11/16,51,532.75,500.79
1192,108110,5,2016/11/16,25,910.82,856.17
1192,112110,5,2016/11/16,712,10.64,10.21
1192,113110,5,2016/11/16,800,12.81,12.17
1313,35110,5,2016/11/16,210,26.54,26.01
1313,88110,5,2016/11/16,391,7,7
1197,11110,5,2016/11/15,305,370.13,347.92
1197,13110,5,2016/11/15,230,582.42,547.47
1189,53110,4,2016/11/15,167,39.99,38.79
1189,54110,4,2016/11/15,289,52.99,51.4
1189,55110,4,2016/11/15,1226,8,7.76
1194,63130,5,2016/11/15,85,48.88,47.41
1194,63140,5,2016/11/15,103,48.88,47.41
1194,68220,5,2016/11/15,35,61.84,58.75
1194,68230,5,2016/11/15,22,61.84,58.75
1194,68240,5,2016/11/15,30,61.84,60.6
1194,68250,5,2016/11/15,33,61.84,59.37
1194,70240,5,2016/11/15,64,122.7,115.34
1194,71110,5,2016/11/15,21,95.62,95.62
1194,72110,5,2016/11/15,15,148.3,145.33
1197,11110,2,2016/11/16,315,370.13,347.92
1197,13110,2,2016/11/16,240,582.42,547.47
1195,19110,5,2016/11/8,224,265.14,249.23
1195,42110,5,2016/11/8,103,160,150.4
1195,43110,5,2016/11/8,53,190,178.6
1195,44110,5,2016/11/8,87,346.66,325.86
1195,45110,5,2016/11/8,49,574.98,540.48
1195,46110,5,2016/11/8,318,74,69.56
1195,47110,5,2016/11/8,239,65,61.1
1195,48110,5,2016/11/8,291,110,103.4
1195,49110,5,2016/11/8,85,33,32.34
1195,50110,5,2016/11/8,2087,4,3.8
1195,51110,5,2016/11/8,221,70,65.8
1195,52110,5,2016/11/8,319,38,36.86
1195,53110,5,2016/11/8,152,39.99,38.79
1195,54110,5,2016/11/8,375,52.99,52.2
1195,55110,5,2016/11/8,1315,8,3.88
1195,56110,5,2016/11/8,159,18,17.64
1195,57110,5,2016/11/8,263,80,75.2
1195,58110,5,2016/11/8,163,79.98,75.18
1195,59110,5,2016/11/8,112,59.99,58.19
1195,60110,5,2016/11/8,385,20,19.4
1195,61110,5,2016/11/8,584,40,38.4
1195,62110,5,2016/11/8,395,80,75.2
1195,90110,5,2016/11/8,2403,7,6.65
1194,63130,5,2016/11/8,86,48.88,47.41
1194,63140,5,2016/11/8,105,48.88,47.41
1194,68110,5,2016/11/8,21,61.84,61.84
1194,68120,5,2016/11/8,14,61.84,61.84
1194,68200,5,2016/11/8,67,61.84,58.75
1194,68220,5,2016/11/8,33,61.84,58.75
1194,68230,5,2016/11/8,44,61.84,58.75
1194,68250,5,2016/11/8,26,61.84,59.37
1194,69110,5,2016/11/8,21,110,106.7
1194,69120,5,2016/11/8,17,110,107.8
1194,70240,5,2016/11/8,60,122.7,115.34
1326,38110,5,2016/11/8,246,31.55,30.92
1326,87110,5,2016/11/8,679,6.01,5.89
1326,102110,5,2016/11/8,58,928.53,872.82
1192,25110,5,2016/11/8,283,285.89,285.89
1193,106110,5,2016/11/16,83,696,654.24
1195,19110,5,2016/11/8,242,265.14,249.23
1195,49110,5,2016/11/8,94,33,32.34
1195,57110,5,2016/11/8,274,80,75.2
1195,58110,5,2016/11/8,170,79.98,75.18
1195,59110,5,2016/11/8,118,59.99,58.19
1195,60110,5,2016/11/8,401,20,19.4
1195,90110,5,2016/12/15,2133,7,6.58
1197,13110,2,2016/12/13,221,582.42,547.47
1197,92110,2,2016/12/13,878,5,4.8
1194,63130,5,2016/12/21,73,48.88,47.41
1194,63140,5,2016/12/21,84,48.88,47.41
1194,68110,5,2016/12/21,17,61.84,60.6
1194,68220,5,2016/12/21,29,61.84,60.6
1194,68230,5,2016/12/21,20,61.84,59.98
1194,68240,5,2016/12/21,29,61.84,60.6
1194,68250,5,2016/12/21,24,61.84,59.37
1194,69120,5,2016/12/21,15,110,103.4
1194,70240,5,2016/12/21,54,122.7,115.34
1195,19110,5,2016/12/14,254,265.14,249.23
1195,42110,5,2016/12/14,107,160,150.4
1195,43110,5,2016/12/14,53,190,178.6
1195,44110,5,2016/12/14,85,346.66,325.86
1195,45110,5,2016/12/14,49,574.98,540.48
1195,46110,5,2016/12/14,295,74,69.56
1195,47110,5,2016/12/14,220,65,61.1
1195,48110,5,2016/12/14,316,110,103.4
1195,49110,5,2016/12/14,93,33,33
1195,50110,5,2016/12/14,2630,4,3.76
1195,51110,5,2016/12/14,204,70,65.8
1195,52110,5,2016/12/14,334,38,36.86
1195,53110,5,2016/12/14,150,39.99,38.79
1195,54110,5,2016/12/14,234,52.99,51.4
1195,55110,5,2016/12/14,1121,8,7.76
1195,56110,5,2016/12/14,159,18,17.64
1195,57110,5,2016/12/14,238,80,75.2
1195,58110,5,2016/12/14,155,79.98,75.18
1195,59110,5,2016/12/14,110,59.99,58.19
1195,60110,5,2016/12/14,339,20,19.6
1195,61110,5,2016/12/14,641,40,38.4
1195,62110,5,2016/12/14,414,80,75.2
1195,90110,5,2016/12/14,2263,7,6.58
1194,63130,5,2016/12/14,84,48.88,47.41
1194,63140,5,2016/12/14,96,48.88,47.41
1194,68110,5,2016/12/14,19,61.84,60.6
1194,68230,5,2016/12/14,22,61.84,59.98
1194,68250,5,2016/12/14,33,61.84,59.37
1194,69120,5,2016/12/14,33,110,103.4
1194,70240,5,2016/12/14,58,122.7,115.34
1194,72110,5,2016/12/14,12,148.3,148.3
1326,77110,5,2016/12/14,65,92.29,87.68
1326,87110,5,2016/12/14,665,6.01,5.89
1326,102110,5,2016/12/14,61,928.53,872.82
1313,35110,5,2016/12/21,165,26.54,26.01
1192,101110,5,2016/12/14,63,461,433.34
1192,103110,5,2016/12/14,44,532.75,500.79
1192,107110,5,2016/12/14,35,1359.72,1278.14
1192,109110,5,2016/12/14,502,76.86,72.25
1192,113110,5,2016/12/14,638,12.81,12.43
1192,115110,5,2016/12/14,540,10.71,10.39
1189,53110,4,2016/12/21,143,39.99,38.79
1189,54110,4,2016/12/21,227,52.99,51.4
1189,55110,4,2016/12/21,1062,8,7.76
1192,3110,3,2016/12/21,561,23.8,23.09
1192,4110,3,2016/12/21,2816,3.66,2.2
1192,9110,3,2016/12/21,1298,13.22,12.43
1192,15110,3,2016/12/21,22,831.88,781.97
1192,17110,3,2016/12/21,478,90.09,84.68
1192,21110,3,2016/12/21,316,40.65,39.43
1192,22110,3,2016/12/21,285,17.65,17.12
1192,26110,3,2016/12/21,191,370.86,348.61
1192,29110,3,2016/12/21,443,73.5,69.09
1192,31110,3,2016/12/21,614,16.29,15.64
1192,32110,3,2016/12/21,394,27.37,26.55
1192,37110,3,2016/12/21,37,52.15,51.11
1192,40110,3,2016/12/21,721,27.81,26.7
1192,68120,3,2016/12/21,30,61.84,60.6
1192,69110,3,2016/12/21,21,110,106.7
1192,88110,3,2016/12/21,373,7,7
1192,89110,3,2016/12/21,775,7,6.86
1192,94110,3,2016/12/21,2053,5,4.75
1192,106110,3,2016/12/21,73,696,654.24
1192,108110,3,2016/12/21,37,910.82,856.17
1192,110110,3,2016/12/21,176,88.75,83.43
1197,13110,2,2016/12/21,183,582.42,547.47
1197,92110,2,2016/12/21,770,5,4.8
1192,9110,5,2016/12/21,1189,13.22,12.43
1192,15110,5,2016/12/21,31,831.88,781.97
1192,17110,5,2016/12/21,447,90.09,84.68
1192,22110,5,2016/12/21,273,17.65,17.12
1192,26110,5,2016/12/21,171,370.86,348.61
1192,29110,5,2016/12/21,391,73.5,69.09
1192,31110,5,2016/12/21,509,16.29,15.64
1192,32110,5,2016/12/21,329,27.37,26.55
1192,37110,5,2016/12/21,33,52.15,51.11
1192,40110,5,2016/12/21,602,27.81,26.7
1192,106110,5,2016/12/21,69,696,654.24
1192,108110,5,2016/12/21,36,910.82,856.17
1193,107110,5,2016/12/21,33,1359.72,1278.14
1197,13110,2,2017/1/18,191,582.42,553.3
1197,86110,2,2017/1/18,422,6,6
1197,96110,2,2017/1/18,59,23,23
1192,12110,3,2017/1/17,99,650.89,618.35
1192,64110,3,2017/1/17,58,41.61,40.78
1192,88110,3,2017/1/17,123,7,7
1192,103110,3,2017/1/17,65,532.75,506.11
